juris_id,case_citations
38079,g.r. no. 143254
38079,g.r. no. 146459
38079,g.r. no. 156973
38079,g.r. no. 161861
38079,g.r. no. 157002
38079,g.r. no. 106042
38079,g.r. no. 157434
38079,g.r. no. 148630
38079,353 phil. 686
38079,g.r. no. 97412
38080,438 phil. 641
38080,g.r. no. 149652
38080,441 phil. 733
38080,g.r. no. 138386
38080,g.r. no. 143487
38080,g.r. no. 161007
38080,g.r. no. 149039
38081,g.r. no. 147678
38081,g.r. no. 134536
38081,g.r. no. 126118
38081,g.r. no. 138439
38081,g.r. no. 132442
38081,g.r. no. 155511
38082,g.r. no. 164798
38082,g.r. no. 136342
38084,107 phil. 230
38084,g.r. no. 151857
38084,gr no. 129130
38084,g.r. no. 119286
38084,446 phil. 462
38085,g.r. no. 123673
38085,356 phil. 15
38086,g.r. no. 174155
38086,g.r. no. 126669
38088,g.r. no. 152530
38088,g.r. no. 146845
38088,g.r. no. 147955
38088,g.r. no. 150739
38088,g.r. no. 144118
38088,g.r. no. 153306
38088,g.r. no. 144134
38089,455 phil. 61
38089,398 phil. 441
38089,455 phil. 750
38089,g.r. no. 149428
38089,g.r. no. 128938
38090,g.r. no. 137404
38090,g.r. no. 140514
38090,g.r. no. 144405
38090,g.r. no. 125333
38090,g.r. no. 123176
38090,g.r. no. 163593
38090,g.r. no. 135204
38091,328 phil. 692
38091,384 phil. 168
38092,334 phil. 854
38092,g.r. no. 87672
38092,386 phil. 669
38092,353 phil. 419
38092,g.r. no. 165586
38092,g.r. no. 107721
38092,g.r. no. 158693
38092,g.r. no. 149371
38093,g.r. no. 159149
38093,g.r. no. 148560
38094,g.r. no. 147678
38094,g.r. no. 124388
38094,g.r. no. 171270
38094,g.r. no. 121731
38094,g.r. no. 148689
38094,451 phil. 227
38094,g.r. no. 134531
38095,g.r. no. 105017
38095,g.r. no. 80223
38095,428 phil. 381
38095,433 phil. 715
38095,382 phil. 352
38097,g.r. no. 150321
38097,g.r. no. 152978
38097,218 phil. 492
38097,g.r. no. 87148
38097,g.r. no. 166975
38097,g.r. no. 143510
38098,g.r. no. 154156
38098,g.r. no. 150128
38098,49 phil. 574
38098,g.r. no. 145794
38098,g.r. no. 157002
38098,429 phil. 225
38099,9 phil. 347
38099,g.r. no. 138660
38099,39 phil. 778
38099,g.r. no. 160445
38099,35 phil. 944
38099,22 phil. 365
38099,g.r. no. 162704
38099,g.r. no. 76562
38099,g.r. no. 57190
38099,g.r. no. 27704
38099,41 phil. 548
38099,g.r. no. 130730
38099,34 phil. 944
38100,g.r. no. 144339
38100,g.r. no. 139290
38100,g.r. no. 138145
38100,g.r. no. 85396
38100,g.r. no. 160324
38101,445 phil. 227
38101,g.r. no. 164938
38101,g.r. no. 156747
38101,g.r. no. 167474
38101,g.r. no. 119000
38102,378 phil. 727
38102,376 phil. 252
38102,g.r. no. 140847
38102,68 phil. 12
38102,456 phil. 635
38102,g.r. no. 161414
38103,414 phil. 286
38103,373 phil. 483
38103,326 phil. 703
38103,462 phil. 535
38103,453 phil. 125
38103,448 phil. 464
38104,g.r. no. 19981
38104,g.r. no. 21754
38104,g.r. no. 19315
38104,g.r. no. 130214
38105,g.r. no. 147578
38105,g.r. no. 80481
38106,g.r. no. 155749
38107,g.r. no. 157553
38107,441 phil. 397
38107,g.r. no. 154355
38107,g.r. no. 151941
38107,g.r. no. 155673
38107,g.r. no. 146933
38107,g.r. no. 147820
38107,g.r. no. 148630
38107,463 phil. 158
38107,g.r. no. 154355
38107,g.r. no. 147902
38108,g.r. no. 141524
38108,426 phil. 864
38108,g.r. no. 167620
38108,g.r. no. 160741
38108,g.r. no. 125485
38109,g.r. no. 148196
38109,g.r. no. 143870
38109,g.r. no. 166302
38109,466 phil. 235
38110,g.r. no. 102961
38110,g.r. no. 129988
38111,412 phil. 614
38111,g.r. no. 164947
38111,g.r. no. 154018
38111,g.r. no. 141255
38111,g.r. no. 144024
38111,g.r. no. 166649
38111,g.r. no. 159887
38111,403 phil. 572
38111,g.r. no. 165156
38111,g.r. no. 156573
38111,g.r. no. 167813
38112,g.r. no. 147812
38112,g.r. no. 156581
38112,g.r. no. 155856
38112,g.r. no. 115033
38112,g.r. no. 149756
38112,g.r. no. 46935
38112,g.r. no. 116635
38112,453 phil. 927
38112,403 phil. 572
38112,g.r. no. 126850
38112,444 phil. 309
38112,135 phil. 166
38112,51 phil. 343
38112,382 phil. 268
38112,g.r. no. 129459
38112,g.r. no. 155043
38112,395 phil. 115
38112,g.r. no. 158149
38112,431 phil. 438
38113,g.r. no. 97906
38113,152 phil. 301
38113,419 phil. 392
38113,g.r. no. 146963
38113,g.r. no. 120587
38113,401 phil. 619
38113,444 phil. 834
38114,g.r. no. 165496
38114,g.r. no. 150865
38114,g.r. no. 148542
38114,g.r. no. 142408
38114,g.r. no. 91935
38114,383 phil. 456
38114,g.r. no. 113051
38114,g.r. no. 115394
38114,g.r. no. 80770
38115,g.r. no. 147575
38115,g.r. no. 148739
38115,g.r. no. 147245
38115,g.r. no. 150936
38115,g.r. no. 140091
38115,g.r. no. 106804
38115,389 phil. 658
38116,404 phil. 179
38116,390 phil. 1245
38116,360 phil. 95
38116,g.r. no. 44642
38117,g.r. no. 122363
38117,g.r. no. 142359
38117,g.r. no. 78224
38117,g.r. no. 105586
38117,g.r. no. 108941
38118,g.r. no. 147678
38118,425 phil. 96
38118,451 phil. 719
38118,438 phil. 383
38119,g.r. no. 151298
38120,447 phil. 306
38120,g.r. no. 125585
38122,451 phil. 856
38123,348 phil. 480
38123,g.r. no. 75414
38123,378 phil. 10
38123,441 phil. 397
38123,g.r. no. 156067
38125,g.r. no. 154521
38125,g.r. no. 152884
38125,430 phil. 832
38126,g.r. no. 139135
38126,g.r. no. 156963
38126,g.r. no. 160391
38126,g.r. no. 148340
38126,g.r. no. 154689
38126,g.r. no. 87672
38126,g.r. no. 153166
38126,g.r. no. 171392
38126,g.r. no. 155421
38126,g.r. no. 168664
38126,g.r. no. 154985
38126,g.r. no. 162994
38126,g.r. no. 154463
38127,g.r. no. 146118
38127,g.r. no. 140550
38127,g.r. no. 116384
38127,g.r. no. 158693
38128,378 phil. 10
38128,g.r. no. 166197
38128,246 f. 3
38128,g.r. no. 111544
38128,425 phil. 146
38129,211 phil. 373
38129,g.r. no. 163858
38129,g.r. no. 155309
38129,g.r. no. 150793
38130,g.r. no. 161048
38130,321 phil. 809
38130,463 phil. 417
38130,g.r. no. 155080
38130,416 phil. 785
38130,g.r. no. 113472
38130,426 phil. 888
38131,g.r. no. 159130
38131,374 phil. 867
38132,g.r. no. 141484
38132,391 phil. 722
38132,434 phil. 28
38132,317 phil. 758
38132,g.r. no. 88919
38132,g.r. no. 150185
38132,g.r. no. 132135
38132,g.r. no. 154239
38132,160 phil. 884
38133,g.r. no. 159653
38135,g.r. no. 99838
38135,38 phil. 754
38135,g.r. no. 20105
38135,g.r. no. 2107
38135,g.r. no. 155076
38135,g.r. no. 155076
38135,411 phil. 139
38135,44 phil. 720
38136,g.r. no. 153866
38136,376 phil. 495
38136,g.r. no. 153204
38136,g.r. no. 153204
38137,g.r. no. 70054
38137,g.r. no. 76118
38137,g.r. no. 163448
38137,g.r. no. 112170
38138,g.r. no. 144735
38139,g.r. no. 128305
38139,g.r. no. 150732
38140,17 phil. 273
38140,g.r. no. 107084
38140,g.r. no. 133813
38140,g.r. no. 147231
38140,g.r. no. 139401
38141,378 phil. 727
38141,g.r. no. 147146
38141,396 phil. 355
38142,68 phil. 541
38142,g.r. no. 72222
38142,g.r. no. 112096
38143,g.r. no. 152351
38143,g.r. no. 158495
38144,g.r. no. 119193
38145,58 phil. 367
38146,g.r. no. 107002
38147,447 phil. 457
38148,g.r. no. 143647
38148,96 phil. 149
38148,103 phil. 239
38149,g.r. no. 160351
38149,g.r. no. 158232
38149,g.r. no. 19075
38149,g.r. no. 167385
38150,g.r. no. 138874
38150,g.r. no. 138874
38150,g.r. no. 129184
38150,g.r. no. 157804
38150,g.r. no. 138874
38152,443 phil. 711
38152,148 phil. 63
38152,448 phil. 223
38152,g.r. no. 155732
38154,400 phil. 19
38154,394 phil. 226
38155,g.r. no. 138939
38155,377 phil. 1009
38156,g.r. no. 66059
38156,g.r. no. 97749
38157,g.r. no. 139970
38157,g.r. no. 41061
38157,g.r. no. 156786
38157,g.r. no. 34019
38157,g.r. no. 137364
38157,g.r. no. 153875
38157,367 phil. 114
38158,g.r. no. 160445
38158,g.r. no. 102900
38158,g.r. no. 157494
38158,g.r. no. 145370
38158,g.r. no. 80892
38158,g.r. no. 140945
38158,g.r. no. 140945
38160,120 phil. 725
38160,g.r. no. 79690
38162,g.r. no. 147678
38162,g.r. no. 167693
38162,g.r. no. 152133
38162,g.r. no. 130961
38162,g.r. no. 116513
38162,g.r. no. 157269
38162,g.r. no. 135619
38162,g.r. no. 172870
38163,g.r. no. 143572
38163,g.r. no. 146523
38163,g.r. no. 44588
38165,g.r. no. 132416
38165,g.r. no. 132416
38165,g.r. no. 132416
38165,g.r. no. 132416
38165,366 phil. 913
38165,389 phil. 296
38165,g.r. no. 87186
38166,g.r. no. 130866
38166,g.r. no. 126773
38166,g.r. no. 128003
38166,112 phil. 588
38166,g.r. no. 76879
38166,g.r. no. 73123
38167,g.r. no. 151060
38167,390 phil. 1161
38167,329 phil. 398
38168,g.r. no. 97412
38169,g.r. no. 144899
38169,g.r. no. 152616
38170,403 phil. 721
38170,g.r. no. 162704
38170,434 phil. 708
38170,439 phil. 1
38170,446 phil. 643
38170,g.r. no. 130876
38170,g.r. no. 151339
38170,418 phil. 793
38170,g.r. no. 144103
38171,438 phil. 156
38171,359 phil. 870
38171,g.r. no. 150443
38171,385 phil. 1023
38171,385 phil. 742
38171,323 phil. 412
38171,366 phil. 221
38171,434 phil. 1
38171,g.r. no. 168168
38172,352 phil. 888
38172,g.r. no. 162342
38172,448 phil. 302
38172,g.r. no. 147575
38172,458 phil. 36
38173,g.r. no. 83888
38173,425 phil. 96
38173,434 phil. 148
38173,g.r. no. 170234
38173,g.r. no. 152848
38173,458 phil. 180
38173,440 phil. 203
38174,g.r. no. 158397
38174,g.r. no. 159785
38174,355 phil. 503
38174,g.r. no. 141735
38174,371 phil. 280
38174,370 phil. 642
38174,g.r. no. 157480
38174,g.r. no. 112140
38174,g.r. no. 54243
38174,421 phil. 821
38174,g.r. no. 167968
38175,g.r. no. 157320
38175,g.r. no. 142308
38175,g.r. no. 112090
38175,g.r. no. 136965
38176,g.r. no. 119976
38176,371 phil. 377
38176,95 phil. 890
38176,36 phil. 243
38176,g.r. no. 87721
38176,g.r. no. 144692
38177,g.r. no. 147839
38177,g.r. no. 149652
38177,g.r. no. 139879
38177,g.r. no. 119942
38177,g.r. no. 129389
38177,g.r. no. 151978
38178,g.r. no. 135999
38178,g.r. no. 149764
38178,g.r. no. 166664
38178,g.r. no. 144244
38178,383 phil. 114
38178,g.r. no. 144652
38178,g.r. no. 167748
38178,g.r. no. 162890
38178,g.r. no. 157491
38178,g.r. no. 166664
38179,g.r. no. 167693
38179,g.r. no. 147678
38179,396 phil. 311
38179,g.r. no. 130586
38180,g.r. no. 112389
38180,g.r. no. 108738
38180,g.r. no. 110079
38180,g.r. no. 85419
38180,373 phil. 150
38180,458 phil. 504
38180,g.r. no. 115308
38180,g.r. no. 159048
38180,g.r. no. 153201
38180,g.r. no. 148376
38180,g.r no. 141145
38180,414 phil. 728
38180,446 phil. 690
38181,g.r. no. 147678
38181,438 phil. 363
38181,g.r. no. 139578
38181,g.r. no. 120170
38181,452 phil. 386
38181,g.r. no. 134605
38181,g.r. no. 105391
38181,g.r. no. 133224
38181,g.r. no. 70113
38181,378 phil. 573
38181,g.r. no. 119616
38181,g.r. no. 138233
38181,g.r. no. 134566
38181,g.r. no. 125898
38181,342 phil. 124
38181,350 phil. 275
38181,366 phil. 873
38181,379 phil. 645
38181,457 phil. 76
38181,g.r. no. 114904
38181,g.r. no. 106579
38181,g.r. no. 139409
38181,g.r. no. 172966
38182,395 phil. 758
38182,g.r. no. 141277
38183,g.r. no. 127549
38184,453 phil. 459
38184,453 phil. 214
38184,g.r. no. 106087
38184,217 phil. 599
38184,310 phil. 176
38184,342 phil. 206
38184,372 phil. 688
38186,g.r. no. 164801
38186,g.r. no. 57092
38186,g.r. no. 146523
38186,55 phil. 905
38186,443 phil. 506
38186,g.r. no. 160843
38186,g.r. no. 146550
38186,g.r. no. 149542
38186,g.r. no. 151060
38187,g.r. no. 167693
38187,g.r. no. 147678
38187,g.r. no. 124920
38187,g.r. no. 171447
38187,g.r. no. 166546
38187,g.r. no. 170837
38187,g.r. no. 166401
38187,g.r. no. 150613
38187,g.r. no. 172870
38187,g.r. no. 168442
38188,g.r. no. 151149
38188,g.r. no. 123586
38188,g.r. no. 149097
38188,g.r. no. 152947
38188,442 phil. 269
38188,g.r. no. 147937
38188,g.r. no. 143307
38188,362 phil. 184
38188,g.r. no. 97764
38188,160 phil. 1155
38188,399 phil. 695
38188,443 phil. 603
38188,g.r. no. 158563
38189,g.r. no. 167022
38189,g.r. no. 168384
38189,411 phil. 959
38189,351 phil. 194
38189,g.r. no. 169973
38189,368 phil. 829
38189,456 phil. 161
38189,331 phil. 787
38189,324 phil. 483
38190,g.r. no. 139676
38190,336 phil. 514
38192,g.r. no. 154376
38192,g.r. no. 148738
38192,g.r. no. 105083
38194,g.r. no. 30813
38194,70 phil. 281
38194,g.r. no. 30813
38194,g.r. no. 142439
38194,g.r. no. 68291
38194,113 phil. 144
38195,447 phil. 67
38196,g.r. no. 168877
38196,103 phil. 964
38196,g.r. no. 35947
38197,g.r. no. 120004
38197,g.r. no. 148737
38197,g.r. no. 151035
38197,411 phil. 552
38197,g.r. no. 157201
38198,g.r. no. 146030
38198,g.r. no. 155110
38199,g.r. no. 122838
38199,g.r. no. 147678
38199,g.r. no. 171017
38199,425 phil. 696
38199,13 phil. 530
38199,55 phil. 993
38199,209 phil. 393
38199,121 phil. 1257
38199,g.r. no. 78794
38199,446 phil. 808
38199,453 phil. 1030
38199,g.r. no. 145002
38199,469 phil. 654
38199,g.r. no. 159058
38201,g.r. no. 117495
38201,g.r. no. 100665
38201,g.r. no. 119500
38201,g.r. no. 110358
38202,g.r. no. 147678
38202,g.r. no. 171270
38202,g.r. no. 169083
38202,g.r. no. 166040
38202,439 phil. 440
38202,g.r. no. 168737
38202,g.r. no. 167147
38202,g.r. no. 170236
38202,g.r. no. 167693
38203,g.r. no. 129098
38203,g.r. no. 164702
38203,375 phil. 697
38203,415 phil. 723
38203,g.r. no. 138142
38203,g.r. no. 86926
38203,g.r. no. 77365
38203,g.r. no. 159314
38203,g.r. no. 157036
38203,361 phil. 251
38204,g.r. no. 41213
38204,80 phil. 556
38204,102 phil. 944
38204,g.r. no. 31028
38204,g.r. no. 83809
38204,104 phil. 392
38204,417 phil. 798
38204,g.r. no. 61554
38204,g.r. no. 117741
38204,g.r. no. 11171
38206,384 phil. 155
38207,349 phil. 913
38208,g.r. no. 148862
38208,g.r. no. 147996
38208,g.r. no. 129875
38208,g.r. no. 126780
38209,g.r. no. 75959
38209,g.r. no. 150222
38209,425 phil. 326
38209,355 phil. 584
38209,g.r. no. 159299
38210,g.r. no. 147678
38210,g.r. no. 167693
38210,g.r. no. 131167
38210,g.r. no. 130586
38210,g.r. no. 142887
38210,g.r. no. 153573
38210,g.r. no. 144972
38210,g.r. no. 142779
38210,g.r. no. 124474
38211,428 phil. 22
38211,429 phil. 421
38211,459 phil. 306
38211,446 phil. 104
38212,430 phil. 775
38213,411 phil. 754
38213,391 phil. 428
38213,380 phil. 813
38213,118 phil. 1276
38213,g.r. no. 42278
38213,g.r. no. 154355
38213,331 phil. 356
38213,g.r. no. 159288
38213,g.r. no. 155673
38213,g.r. no. 143896
38214,g.r. no. 147678
38214,g.r. no. 149366
38214,g.r. no. 171017
38214,461 phil. 700
38214,g.r. no. 132125
38214,g.r. no. 138534
38214,425 phil. 419
38214,426 phil. 19
38214,389 phil. 601
38214,g.r. no. 157933
38214,g.r. no. 136251
38214,g.r. no. 133027
38214,g.r. no. 161291
38214,359 phil. 95
38214,411 phil. 813
38214,362 phil. 569
38214,458 phil. 856
38214,g.r. no. 131117
38214,g.r. no. 144343
38214,425 phil. 666
38214,435 phil. 417
38214,g.r. no. 168051
38214,g.r. no. 171271
38214,g.r. no. 173309
38214,g.r. no. 149368
38214,g.r. no. 173478
38214,460 phil. 683
38215,355 phil. 266
38215,374 phil. 35
38215,442 phil. 85
38215,360 phil. 359
38215,g.r. no. 112884
38215,461 phil. 843
38215,428 phil. 13
38216,432 phil. 148
38216,435 phil. 120
38216,g.r. no. 165767
38216,364 phil. 281
38216,g.r. no. 139436
38216,g.r. no. 138480
38216,g.r. no. 158211
38216,402 phil. 222
38216,g.r. no. 132422
38216,g.r. no. 166479
38218,g.r. no. 94054
38218,g.r. no. 53851
38218,67 phil. 340
38218,g.r. no. 96080
38218,g.r. no. 121234
38219,323 phil. 643
38219,442 phil. 534
38219,g.r. no. 47432
38219,g.r. no. 167631
38219,g.r. no. 161172
38220,446 phil. 323
38220,g.r. no. 125898
38220,435 phil. 374
38220,428 phil. 465
38220,g.r. no. 115192
38220,g.r. no. 173054
38221,366 phil. 913
38221,g.r. no. 141523
38221,g.r. no. 160214
38221,g.r. no. 160479
38221,443 phil. 753
38221,g.r. no. 147958
38221,388 phil. 857
38221,424 phil. 757
38221,g.r. no. 161028
38221,g.r. no. 155673
38221,g.r. no. 157213
38222,21 phil. 553
38222,440 phil. 389
38222,g.r. no. 161893
38222,g.r. no. 152769
38222,g.r. no. 95296
38223,43 phil. 212
38223,g.r. no. 121035
38223,g.r. no. 154521
38224,g.r. no. 125758
38224,137 phil. 734
38225,g.r. no. 141924
38225,g.r. no. 144057
38225,g.r. no. 155138
38225,g.r. no. 134308
38227,g.r. no. 167474
38227,g.r. no. 144197
38227,g.r. no. 165677
38229,g.r. no. 147678
38229,462 phil. 53
38229,460 phil. 37
38229,2001 p. 14
38229,g.r. no. 153573
38229,g.r. no. 171270
38229,g.r. no. 135222
38229,g.r. no. 171271
38230,g.r. no. 128120
38230,g.r. no. 166875
38230,g.r. no. 138842
38230,g.r. no. 143646
38231,g.r. no. 159469
38232,g.r. no. 166862
38232,g.r. no. 138018
38232,457 phil. 804
38232,g.r. no. 159467
38232,g.r. no. 150780
38233,g.r. no. 147793
38233,g.r. no. 94457
38233,g.r. no. 131287
38233,g.r. no. 138495
38234,g.r. no. 139561
38234,g.r. no. 151925
38234,g.r. no. 139283
38234,g.r. no. 141008
38234,g.r. no. 112024
38234,109 phil. 598
38234,g.r. no. 113459
38234,g.r. no. 142571
38234,g.r. no. 122089
38235,426 phil. 385
38235,452 phil. 972
38236,446 phil. 280
38236,g.r. no. 125254
38236,g.r. no. 140608
38236,g.r. no. 134712
38236,416 phil. 785
38236,g.r. no. 126006
38236,446 phil. 421
38236,451 phil. 563
38236,g.r. no. 107075
38236,g.r. no. 100480
38236,g.r. no. 109244
38236,443 phil. 150
38236,414 phil. 509
38237,366 phil. 86
38237,437 phil. 289
38237,356 phil. 787
38237,227 phil. 585
38237,g.r. no. 103752
38237,378 phil. 466
38237,g.r. no. 149999
38237,g.r. no. 147989
38237,327 phil. 780
38237,123 phil. 354
38237,127 phil. 136
38237,380 phil. 225
38237,382 phil. 438
38237,43 phil. 212
38237,g.r. no. 152188
38237,112 phil. 301
38237,69 phil. 635
38237,g.r. no. 160675
38237,422 phil. 1
38238,g.r. no. 107764
38238,460 phil. 81
38238,g.r. no. 147995
38238,g.r. no. 144001
38238,g.r. no. 139244
38238,g.r. no. 145013
38238,426 phil. 319
38238,g.r. no. 148277
38238,g.r. no. 149765
38238,g.r. no. 141806
38239,g.r. no. 112497
38239,366 phil. 273
38239,g.r. no. 166302
38240,34 phil. 697
38240,39 phil. 120
38240,45 phil. 679
38240,g.r. no. 145443
38240,38 phil. 585
38240,g.r. no. 147324
38240,g.r. no. 162994
38241,g.r. no. 125350
38241,g.r. no. 109023
38241,g.r. no. 132593
38244,387 phil. 957
38244,g.r. no. 112093
38244,322 phil. 709
38244,g.r. no. 155088
38244,g.r. no. 105293
38244,346 phil. 807
38244,g.r. no. 114683
38244,g.r. no. 112745
38245,g.r. no. 107574
38245,g.r. no. 148116
38245,335 phil. 1163
38245,g.r. no. 80043
38245,g.r. no. 98185
38245,334 phil. 546
38245,128 phil. 313
38245,428 phil. 934
38245,353 phil. 305
38245,22 phil. 152
38245,443 phil. 856
38245,g.r. no. 71871
38246,g.r. no. 159156
38246,160 phil. 1101
38246,445 phil. 300
38246,457 phil. 463
38246,g.r. no. 109703
38246,425 phil. 1
38247,137 phil. 101
38247,g.r. no. 169891
38247,g.r. no. 70547
38247,g.r. no. 145804
38247,g.r. no. 111127
38248,g.r. no. 133640
38248,400 phil. 615
38249,79 no. 19
38249,79 no. 19
38249,376 phil. 191
38249,323 phil. 596
38249,g.r. no. 154521
38250,g.r. no. 137123
38251,g.r. no. 150079
38252,g.r. no. 129018
38252,g.r. no. 140468
38252,g.r. no. 145330
38254,g.r. no. 167693
38254,g.r. no. 147678
38254,g.r. no. 128884
38254,g.r. no. 129248
38254,446 phil. 652
38254,g.r. no. 116738
38254,g.r. no. 119418
38254,g.r. no. 124832
38254,g.r. no. 135401
38254,428 phil. 449
38254,423 phil. 278
38254,g.r. no. 113265
38254,g.r. no. 168101
38254,g.r. no. 141599
38254,461 phil. 364
38254,335 phil. 988
38254,g.r. no. 101187
38254,441 phil. 587
38254,g.r. no. 170475
38255,g.r. no. 171314
38255,g.r. no. 157919
38255,61 phil. 900
38256,443 phil. 411
38256,393 phil. 68
38256,g.r. no. 148048
38257,g.r. no. 144723
38257,g.r. no. 150920
38257,344 phil. 323
38257,331 phil. 1019
38257,383 phil. 855
38257,g.r. no. 151866
38258,68 phil. 568
38259,324 phil. 568
38259,g.r. no. 112387
38259,g.r. no. 168617
38259,344 phil. 207
38259,g.r. no. 163400
38259,337 phil. 513
38259,390 phil. 917
38259,342 phil. 485
38260,g.r. no. 97463
38260,g.r. no. 78646
38260,g.r. no. 131282
38260,g.r. no. 158092
38260,g.r. no. 114924
38260,g.r. no. 169080
38260,g.r. no. 172936
38260,g.r. no. 124261
38261,g.r. no. 154668
38261,g.r. no. 149140
38261,g.r. no. 152188
38261,412 phil. 114
38261,g.r. no. 152884
38261,g.r. no. 154668
38263,g.r. no. 154554
38263,g.r. no. 117209
38263,g.r. no. 158407
38264,g.r. no. 149539
38264,367 phil. 181
38264,453 phil. 158
38266,g.r. no. 149075
38266,g.r. no. 103226
38266,g.r. no. 170474
38266,g.r. no. 148869
38266,453 phil. 54
38266,416 phil. 102
38266,440 phil. 572
38267,464 phil. 493
38267,g.r. no. 140680
38267,335 phil. 1163
38267,g.r. no. 138984
38270,g.r. no. 130502
38270,g.r. no. 158971
38270,g.r. no. 126204
38270,g.r. no. 75908
38272,g.r. no. 77011
38272,350 phil. 906
38272,g.r. no. 107019
38272,g.r. no. 128833
38272,68 phil. 742
38273,g.r. no. 149158
38273,g.r. no. 77629
38273,g.r. no. 164156
38273,g.r. no. 147566
38273,401 phil. 776
38273,g.r. no. 144665
38273,g.r. no. 138051
38273,g.r. no. 158684
38273,330 phil. 518
38274,g.r. no. 147678
38274,427 phil. 672
38274,g.r. no. 172068
38274,g.r. no. 158797
38274,469 phil. 301
38277,g.r. no. 103446
38277,g.r. no. 90591
38277,g.r. no. 92319
38277,g.r. no. 86439
38277,g.r. no. 139675
38277,g.r. no. 101978
38277,32 phil. 360
38277,317 phil. 758
38277,g.r. no. 135249
38277,g.r. no. 103446
38277,g.r. no. 92789
38277,g.r. no. 136192
38278,g.r. no. 121494
38278,g.r. no. 154355
38278,g.r. no. 151941
38278,g.r. no. 133366
38278,g.r. no. 141365
38279,384 phil. 661
38279,356 phil. 341
38279,343 phil. 670
38279,353 phil. 775
38279,g.r. no. 86355
38280,g.r. no. 141524
38280,g.r. no. 111388
38280,g.r. no. 141277
38281,g.r. no. 167693
38281,g.r. no. 115004
38281,g.r. no. 146327
38281,g.r. no. 173484
38282,g.r. no. 140946
38282,g.r. no. 158901
38282,g.r. no. 85869
38282,432 phil. 685
38282,378 phil. 386
38282,g.r. no. 76497
38283,g.r. no. 101256
38283,g.r. no. 140755
38283,g.r. no. 153696
